Date	SST	U	AirT	Humidity	CC	Prec	SWR	inflow	thermD	MLD	W	Bloom
2012-11-04	6.421125	1.085	2.947083333333333	100.0	0.6124999999999999	0.5	92.9	2.522	-20.75	-21.0	0.0310877130212959	0
2012-11-05	5.614888668060303	3.691583333333333	3.103333333333333	97.6875	0.8666666666666667	2.7000000000000006	46.91	2.434	-20.75	-21.0	0.0663443726741425	0
2012-11-06	6.1079550000000005	6.061541666666667	1.971666666666667	95.29166666666669	0.65	0.1	95.3	2.33	-20.75	-21.0	0.0018257903829283	0
2012-11-07	5.743725	9.040875	3.265833333333333	70.54166666666667	0.3958333333333333	0.0	245.3	2.233	-20.75	-21.0	0.0014529302583837	0
2012-11-08	5.350145	3.734083333333333	1.4483333333333333	84.04166666666667	0.7708333333333334	0.0	190.5	2.132	-20.75	-21.0	0.0010210369564142	0
2012-11-09	4.677814960479736	2.662583333333333	-0.1258333333333333	89.95833333333333	0.5916666666666667	0.1	237.1	2.026	-20.75	-21.0	0.0152355195261514	0
2012-11-10	5.060065	3.947791666666667	6.3525	93.125	0.9625	2.7000000000000006	102.0	1.917	-20.75	-21.0	0.012082066235804	0
2012-11-11	5.093579999999999	4.3605	7.489999999999999	96.04166666666669	0.975	3.2000000000000006	36.54	1.814	-20.75	-21.0	0.0017010754946594	0
2012-11-12	4.983395	7.840291666666666	5.442083333333334	79.66666666666667	0.3958333333333333	0.0	198.6	1.775	-20.75	-21.0	0.0	0
2012-11-13	4.818455	3.738125	2.7445833333333334	90.54166666666669	0.4041666666666667	0.0	218.5	1.738	-20.75	-21.0	0.0	0
2012-11-14	4.8074200000000005	6.8613333333333335	8.199166666666667	93.04166666666669	0.9416666666666668	6.5	38.07	1.68	-20.75	-21.0	0.0037471236913331	0
2012-11-15	4.902480000000001	5.359458333333333	6.462916666666666	95.875	0.3083333333333333	0.0	196.7	1.617	-20.75	-21.0	0.0005814505148479	0
2012-11-16	4.80542	3.952208333333333	5.269166666666666	96.25	0.7458333333333332	0.0	116.0	1.6629999999999998	-20.75	-21.0	0.0010127886703687	0
2012-11-17	4.865729999999999	3.62625	6.463333333333334	90.66666666666669	0.9541666666666666	0.0	76.6	1.661	-20.75	-21.0	0.0	0
2012-11-18	4.802085	5.0594166666666665	5.660416666666666	86.54166666666667	0.975	0.0	36.6	1.621	-20.75	-21.0	0.0031537297042748	0
2012-11-19	4.60804	5.843041666666667	4.60375	91.16666666666669	0.6125	0.0	164.2	1.558	-20.75	-21.0	0.0	0
2012-11-20	4.546565	5.23025	5.920416666666667	84.91666666666667	0.9791666666666666	0.0	60.18	1.483	-20.75	-21.0	0.0	0
2012-11-21	4.5685	4.279166666666667	6.956666666666667	90.95833333333331	0.925	0.0	180.5	1.404	-20.75	-21.0	0.0010090041911478	0
2012-11-22	4.415553092956543	4.238083333333333	6.30875	96.70833333333331	0.9375	0.4000000000000001	13.15	1.323	-20.75	-21.0	0.0014403873754645	0
2012-11-23	4.450775623321533	3.5527083333333334	6.357083333333333	96.66666666666669	0.6541666666666667	0.0	140.6	1.243	-20.75	-21.0	0.0032038593604176	0
2012-11-24	4.65215	3.202916666666667	5.487916666666667	95.66666666666669	0.7958333333333334	2.7999999999999994	26.37	1.165	-20.75	-21.0	0.0031341059455608	0
2012-11-25	4.5875	2.734583333333333	2.00125	96.66666666666669	0.9291666666666668	0.0	30.36	1.093	-20.75	-21.0	0.0	0
2012-11-26	4.330447673797607	4.4115416666666665	3.3475	94.58333333333331	0.9291666666666668	0.1	71.5	1.03	-20.75	-21.0	0.0	0
2012-11-27	4.462210000000001	6.719333333333334	4.104166666666667	88.95833333333333	1.0	16.4	11.55	0.971	-20.75	-21.0	0.0	0
2012-11-28	4.29881	8.039291666666667	1.3733333333333333	98.54166666666669	1.0	13.1	21.96	0.96	-20.75	-21.0	0.0011743837716519	0
2012-11-29	4.055538654327393	6.522333333333333	-0.7125	100.0	1.0	7.7	53.16	1.304	-20.75	-21.0	0.0004120557087641	0
2012-11-30	3.560935	6.5385	-2.475	99.04166666666669	0.9875	5.0	27.01	1.779	-20.75	-21.0	0.0	0
2013-03-01	0.4223748445510864	7.445625	0.9504166666666666	72.375	0.6291666666666667	0.2	240.5	0.716	-20.75	-21.0	0.014121004032547	0
2013-03-02	0.4295841157436371	4.251125	-2.7458333333333336	86.125	0.8250000000000001	1.5	173.5	0.751	-20.75	-21.0	0.0076369242033249	0
2013-03-03	0.4288631677627563	8.866708333333333	-2.442916666666666	70.66666666666667	0.8666666666666667	0.0	383.9	0.772	-20.75	-21.0	0.0187742571802781	0
2013-03-04	0.4495601952075958	3.5676666666666663	-1.97625	73.91666666666667	0.8624999999999999	0.0	399.1	0.773	-20.75	-21.0	0.0054838834216077	0
2013-03-05	0.4700786769390106	3.59	0.4604166666666667	89.29166666666667	0.8958333333333334	0.0	229.6	0.756	-0.5	-21.0	0.0503817940271767	0
2013-03-06	0.480265349149704	5.978583333333333	0.0775	69.75	0.4666666666666666	0.0	468.2	0.731	-0.5	-21.0	0.0499330995016809	0
2013-03-07	0.5147239565849304	3.962916666666666	-4.53125	61.208333333333336	0.15	0.0	480.3	0.734	-0.5	-21.0	0.0116341921574016	0
2013-03-08	0.5527675151824951	1.9663333333333333	-6.667083333333333	73.375	0.2333333333333333	0.0	491.8	0.771	-0.5	-21.0	0.0272863343327301	0
2013-03-09	0.5889409184455872	2.4645	-6.640416666666667	66.95833333333333	0.3708333333333333	0.6	525.3	0.781	-0.5	-21.0	0.1816848668985769	0
2013-03-10	0.6274986863136292	1.4193333333333331	-9.35625	74.29166666666667	0.2875	0.1	514.0	0.771	-0.5	-21.0	0.1005130342175484	0
2013-03-11	0.6648482084274292	1.6838333333333333	-10.112083333333333	75.29166666666667	0.2541666666666666	0.0	503.6	0.748	-0.5	-21.0	0.34024858993951	0
2013-03-12	0.7049008011817932	3.0185	-4.3975	76.16666666666667	0.65	0.3	504.1	0.72	-0.5	-21.0	0.252392422321957	0
2013-03-13	0.7373510003089905	3.588375	-6.994583333333334	66.54166666666667	0.7666666666666667	0.0	449.2	0.69	-0.5	-21.0	0.0798923437107097	0
2013-03-14	0.7621028423309326	1.5355416666666668	-11.98375	72.66666666666667	0.4541666666666666	0.3	532.3	0.659	-0.5	-21.0	0.071597160644176	0
2013-03-15	0.7942607402801514	0.42375	-10.72875	65.04166666666667	0.1375	0.0	545.6	0.629	-0.5	-21.0	0.3576849165672136	0
2013-03-16	0.83870530128479	0.9240416666666668	-9.217916666666666	66.54166666666667	0.1583333333333333	0.0	529.0	0.6	-0.5	-21.0	4.907853455544122	0
2013-03-17	0.8816975951194763	1.5736666666666668	-4.628333333333333	81.25	0.225	0.0	558.1	0.574	-0.5	-21.0	0.9286841666389865	0
2013-03-18	0.92095547914505	3.491375	-6.718333333333334	80.79166666666667	0.6749999999999999	1.1	549.4	0.548	-0.5	-21.0	0.3585839189388476	0
2013-03-19	0.9546127319335938	5.332125	-5.8125	77.91666666666667	0.8125	0.3	408.6	0.525	-0.5	-21.0	0.0730351915693309	0
2013-03-20	0.9677863121032716	5.720791666666667	-5.179166666666666	65.33333333333333	0.7374999999999999	0.1	507.4	0.503	-0.5	-21.0	0.0267489772489224	0
2013-03-21	0.9924674034118652	5.505624999999999	-4.8533333333333335	62.125	0.5125000000000001	0.2	583.2	0.483	-0.5	-21.0	0.0217023404265781	0
2013-03-22	1.0424000024795532	4.002875	-7.995	73.125	0.4416666666666666	0.1	614.5	0.4639999999999999	-0.5	-21.0	0.0221499915786105	0
2013-03-23	1.088312029838562	4.065291666666666	-5.409166666666667	76.79166666666667	0.3125	0.0	568.5	0.445	-0.5	-21.0	0.0439842838495789	0
2013-03-24	1.133445143699646	2.39925	-4.260416666666667	77.70833333333333	0.175	0.0	620.9	0.428	-0.5	-21.0	0.0446114054366811	0
2013-03-25	1.179653286933899	2.718666666666667	-5.025	73.5	0.0	0.0	594.3	0.41	-0.5	-21.0	0.186435500437448	0
2013-03-26	1.2227449417114258	1.7772500000000002	-4.816666666666666	75.45833333333333	0.025	0.0	609.8	0.394	-0.5	-21.0	0.1573136401408841	0
2013-03-27	1.270210862159729	2.255541666666667	-3.25625	62.91666666666666	0.0208333333333333	0.0	602.7	0.378	-0.5	-21.0	0.3795643948766895	0
2013-03-28	1.3229748010635376	1.8675833333333327	-1.1045833333333333	67.0	0.1541666666666666	0.0	608.2	0.363	-0.5	-21.0	0.2282369867825319	0
2013-03-29	1.3749213218688965	2.0459166666666664	-3.80625	80.70833333333333	0.5125000000000001	0.0	604.1	0.349	-0.5	-21.0	0.3952240776115289	0
2013-03-30	1.4459238052368164	5.30375	-1.6795833333333334	65.58333333333333	0.5541666666666667	0.0	641.5	0.337	-0.5	-21.0	0.2747539798652386	0
2013-03-31	1.5767353773117063	1.1447916666666669	-2.3833333333333333	72.5	0.1208333333333333	0.0	658.2	0.326	-20.75	-21.0	0.0357970878503739	0
2013-04-01	1.56517493724823	1.2319583333333333	-3.1566666666666667	75.20833333333333	0.2625	0.0	637.4	0.315	-20.75	-21.0	0.4625129155858115	0
2013-04-02	0.7205185	2.7314583333333338	-2.149583333333333	75.54166666666667	0.0583333333333333	0.0	660.9	0.305	-0.5	-21.0	0.4469559649257922	0
2013-04-03	0.7255435	1.977291666666667	0.1641666666666666	65.16666666666667	0.0375	0.0	606.3	0.296	-20.75	-21.0	0.0833834908714691	0
2013-04-04	0.763	1.734125	1.025	68.04166666666667	0.05	0.0	647.0	0.288	-20.75	-21.0	0.1143533207300484	0
2013-04-05	0.8187475000000001	3.788958333333333	-1.09625	74.95833333333333	0.0625	0.0	674.7	0.286	-20.75	-21.0	0.1420448458306041	0
2013-04-06	0.8639375	2.103541666666666	-1.29875	67.83333333333333	0.0999999999999999	0.4000000000000001	665.0	0.292	-20.75	-21.0	0.0215110170521637	0
2013-04-07	2.067659378051758	2.0685	-1.2491666666666668	81.83333333333333	0.5541666666666667	2.7000000000000006	733.0	0.294	-20.75	-21.0	0.0661441000214131	0
2013-04-08	0.961335	4.637708333333333	-3.6325	88.375	0.8250000000000001	0.6	367.8	0.294	-20.75	-21.0	0.0411638863459321	0
2013-04-09	0.9551465	1.527875	-2.9325	65.375	0.3083333333333333	0.0	674.6	0.298	-20.75	-21.0	0.0120592158293926	0
2013-04-10	2.120279550552368	1.5783333333333334	-2.564583333333333	77.0	0.4791666666666667	0.0	767.0	0.298	-20.75	-21.0	0.1936105009859132	0
2013-04-11	2.208932876586914	2.500125	0.8570833333333333	77.16666666666667	0.55	0.0	690.2	0.296	-20.75	-21.0	0.1351522560556147	0
2013-04-12	2.433584451675415	3.40775	1.7870833333333334	95.41666666666669	0.9916666666666668	9.5	221.8	0.29	-20.75	-21.0	0.0235815191983439	0
2013-04-13	2.5978705883026123	4.97125	1.8391666666666664	99.04166666666669	0.9708333333333332	4.8	227.3	0.301	-20.75	-21.0	0.0033054838038949	0
2013-04-14	1.22775	2.897083333333333	4.395833333333333	78.08333333333333	0.5083333333333334	0.0	672.2	0.548	-20.75	-21.0	0.0011076168649974	0
2013-04-15	1.38623	4.329291666666667	5.88625	85.66666666666667	0.975	1.0	186.7	0.921	-20.75	-21.0	0.019426569321464	0
2013-04-16	1.497455	1.914791666666667	5.515416666666667	94.58333333333331	0.7791666666666667	4.6	469.3	1.523	-20.75	-21.0	0.0045699189528049	0
2013-04-17	1.631395	6.862875	7.255	70.75	0.5541666666666667	0.1	584.0	2.621	-20.75	-21.0	0.0114461703092982	0
2013-04-18	3.392622709274292	5.65875	7.707083333333333	80.5	0.8791666666666668	9.1	344.4	4.142	-20.75	-21.0	0.0005492115952995	0
2013-04-19	1.88896	7.121875	5.77625	81.83333333333333	0.8875000000000001	2.3	258.5	6.134	-20.75	-21.0	0.0	0
2013-04-20	2.100395	3.93	3.88125	63.375	0.1875	0.0	732.0	8.641	-20.75	-21.0	0.0005964944075579	1
2013-04-21	2.385165	2.2835	5.482083333333333	62.208333333333336	0.2749999999999999	0.0	719.0	10.803999999999998	-20.75	-21.0	0.0018187872189533	1
2013-04-22	2.560125	4.004625	4.987916666666666	65.95833333333333	0.8125	1.1	345.1	12.272	-20.75	-21.0	0.0489618688493216	1
2013-04-23	4.431624412536621	5.984916666666667	5.866666666666667	80.91666666666667	0.6916666666666668	3.6	637.5	13.16	-20.75	-21.0	0.005044765087151	1
2013-04-24	4.591047763824463	8.248166666666666	5.597916666666666	62.708333333333336	0.5291666666666667	0.0	749.0	13.574	-20.75	-21.0	0.0	1
2013-04-25	4.791734218597412	4.758791666666666	6.114583333333333	61.16666666666666	0.3875	0.0	739.0	13.487	-20.75	-21.0	0.0012258249340695	1
2013-04-26	3.1909400000000003	3.537041666666666	4.95875	73.58333333333333	0.6749999999999999	0.2	763.0	12.588	-20.75	-21.0	0.0051643035433626	1
2013-04-27	3.6797	1.192875	4.156666666666667	76.29166666666667	0.2708333333333333	0.0	851.0	11.24	-20.75	-21.0	0.017416673159262	1
2013-04-28	3.585585	3.4769583333333336	5.402083333333334	70.875	0.3	0.0	725.0	9.769	-1.148	-21.0	1.0919159791481756	1
2013-04-29	3.81404	5.362791666666666	7.331666666666667	71.20833333333333	0.65	0.1	755.0	8.361	-5.1036	-21.0	0.3096690055208637	1
2013-04-30	4.100645	7.493083333333334	6.95	69.75	0.6833333333333332	0.0	689.1	7.079000000000001	-20.75	-21.0	0.0842763558612427	1
2013-05-01	6.261993885040283	3.3552916666666666	6.500416666666666	65.25	0.1916666666666666	0.0	735.0	6.002000000000001	-20.75	-21.0	0.0004958720512632	1
2013-05-02	6.603067874908447	6.873458333333333	6.954999999999999	53.79166666666666	0.1875	0.0	778.0	5.12	-20.75	-21.0	0.2038767310726782	1
2013-05-03	5.087835	3.22025	7.859166666666667	51.75	0.3125	0.0	743.0	4.4	-20.75	-21.0	0.0110842663229307	1
2013-05-04	5.353915	4.618375	10.872916666666669	48.0	0.75	0.2	772.0	3.808	-20.75	-21.0	0.2315155326973721	1
2013-05-05	7.13932466506958	6.421333333333333	9.335	60.583333333333336	0.1999999999999999	0.0	758.0	3.315	-10.8997	-21.0	0.2682200178714141	1
2013-05-06	7.392791271209717	4.284625	11.545	64.08333333333333	0.1166666666666666	0.0	731.0	2.907	-20.75	-21.0	0.0886243082703774	0
2013-05-07	7.74544095993042	4.390833333333333	13.631666666666668	64.66666666666667	0.4708333333333334	0.0	763.0	2.559	-20.75	-21.0	0.1177912497292915	0
2013-05-08	7.978166666666667	2.454	12.659583333333332	68.04166666666667	0.5541666666666667	0.6	707.0	2.2590000000000003	-20.75	-18.08795457184375	0.3157932034146914	0
2013-05-09	9.053746223449709	2.969875	13.4975	77.0	0.9833333333333334	2.7999999999999994	693.7	1.998	-0.5	-4.060230756546284	0.2488936655488156	1
2013-05-10	9.872666666666667	2.722666666666667	13.88875	80.66666666666667	0.6583333333333333	1.6000000000000003	706.0	1.8	-3.8078	-2.778007372909155	0.223401801318524	1
2013-05-11	10.688	3.987166666666667	12.152500000000002	72.0	0.1958333333333333	0.0	647.6	1.701	-3.4773	-3.230564377333841	0.4787713609446822	1
2013-05-12	10.972500000000002	2.813541666666667	12.744583333333331	76.41666666666667	0.5875	0.0	696.3	1.625	-4.6783	-5.712427787368642	0.4003088016936269	1
2013-05-13	11.508666666666665	2.9260416666666664	12.416666666666666	73.45833333333333	0.5541666666666667	0.0	732.0	1.566	-6.2844	-4.800659835153522	0.9606503361718692	0
2013-05-14	11.588748931884766	3.200916666666666	9.158333333333331	84.45833333333333	0.7041666666666666	2.7000000000000006	510.3	1.515	-5.7148	-4.021891335560636	0.7880268937698254	0
2013-05-15	10.868833333333336	2.6929583333333333	9.285833333333334	74.875	0.2958333333333333	0.0	830.0	1.481	-6.3132	-5.50806079081459	1.274416470222714	0
2013-05-16	9.751833333333332	3.5125833333333336	11.8	65.5	0.5666666666666667	0.0	748.0	1.463	-6.1305	-5.360351740175383	1.7717305903592608	0
2013-05-17	9.625166666666669	3.1999166666666667	14.559583333333334	71.33333333333333	0.4708333333333334	0.0	641.6	1.4529999999999998	-6.4712	-5.607901508126545	1.262917269754196	0
2013-05-18	10.665166666666666	3.3985833333333333	13.989583333333334	88.875	0.9083333333333332	0.0	684.0	1.444	-6.3864	-5.123886351355811	1.5280688696569058	0
2013-05-19	11.229666666666668	2.826	13.76	88.125	0.9791666666666666	0.0	656.9	1.438	-6.1618	-4.730247677461934	1.3416143802219864	0
2013-05-20	13.40468978881836	2.27125	13.470833333333331	91.33333333333331	0.9166666666666666	0.0	755.0	1.438	-6.1408	-3.691702837479467	1.3506161372426644	0
2013-05-21	14.200987815856934	3.745041666666667	12.172083333333331	93.875	1.0	0.8000000000000002	221.1	1.44	-6.0823	-3.231617083345399	1.7520121257877992	0
2013-05-22	14.269888877868652	3.4720833333333334	11.17125	94.20833333333331	1.0	4.2	274.6	1.44	-5.2672	-4.698819108213677	0.9801946790634408	0
2013-05-23	12.396333333333333	2.332208333333333	10.3025	94.625	0.9666666666666668	0.0	719.0	1.44	-5.9713	-5.392722932334826	2.178220756347649	0
2013-05-24	13.818028450012209	1.8925416666666663	12.382916666666668	84.16666666666667	0.85	0.0	459.8	1.436	-6.0695	-5.370413747160748	4.380468376857536	0
2013-05-25	14.10262966156006	5.9925	12.269583333333337	76.125	0.3374999999999999	0.0	773.0	1.432	-6.0779	-4.704739659936858	5.613893729634487	0
2013-05-26	13.814435005187988	4.559333333333333	12.9275	82.125	0.6208333333333333	6.2	706.0	1.424	-6.6186	-7.510803647258887	0.7994184661102718	0
2013-05-27	13.52025318145752	3.277416666666667	12.819166666666668	83.04166666666667	0.8083333333333332	0.0	756.0	1.416	-8.3819	-7.897848354279371	1.6029756334474785	0
2013-05-28	12.629666666666669	5.061875	15.496666666666668	71.625	0.3625	0.0	758.0	1.396	-8.5266	-7.472464095206062	4.143666546454854	0
2013-05-29	12.726833333333332	3.822	15.049166666666666	76.41666666666667	0.9125	0.0	390.1	1.377	-8.4941	-7.276819133381435	1.287123968469799	0
2013-05-30	13.761666666666663	2.595	15.59375	84.16666666666667	0.7374999999999999	0.0	716.0	1.357	-8.4528	-7.732730160869571	2.8097707648500805	0
2013-05-31	14.552166666666666	2.253	15.809583333333334	82.16666666666667	0.3791666666666666	0.0	772.0	1.328	-8.5046	-6.973726909288137	7.792205019905236	0
2013-06-01	14.8235	2.3855833333333334	15.167083333333332	92.41666666666669	0.775	3.5	445.4	1.296	-8.4919	-2.694016222230937	1.957146701060947	0
2013-06-02	15.616	2.027333333333333	17.885833333333334	84.04166666666667	0.3208333333333333	0.0	743.0	1.27	-8.4811	-3.318360595197974	2.512509847440936	0
2013-06-03	16.77121925354004	3.388583333333333	14.871666666666668	89.08333333333333	0.6166666666666667	10.5	783.0	1.241	-8.4689	-3.377086427954451	4.748239098409512	0
2013-06-04	17.353256225585938	5.452000000000001	10.4625	82.91666666666667	0.8791666666666668	3.7000000000000006	268.4	1.217	-8.4541	-4.197849503536037	2.298754099907101	0
2013-06-05	16.541	3.266958333333333	13.00125	82.33333333333333	0.3625	0.0	821.0	1.207	-7.9929	-7.220523121445643	1.4417222155432263	0
2013-06-06	16.419166666666666	2.5687083333333334	14.065416666666666	79.25	0.4916666666666667	0.0	805.0	1.1949999999999998	-8.1021	-7.84439468549486	7.094816257490446	0
2013-06-07	17.125666666666664	3.095333333333333	18.23708333333333	64.04166666666667	0.2333333333333333	0.0	832.0	1.1749999999999998	-8.215	-5.264326841813299	6.163874072773391	0
2013-06-08	17.148378372192383	2.9174583333333337	14.884166666666664	79.95833333333333	0.3208333333333333	4.2	729.0	1.148	-8.2423	-3.371288277288612	1.756644458066114	0
2013-06-09	17.329988479614258	2.4456666666666664	12.4	89.83333333333333	0.7083333333333334	3.6	721.0	1.118	-8.2596	-4.015127275305941	3.273436369254481	0
2013-06-10	17.236478805541992	2.5807083333333334	12.644166666666663	89.16666666666667	0.6291666666666667	3.6	612.5	1.085	-8.2657	-4.674627723270101	5.578509653972279	0
2013-06-11	17.059167861938477	4.220916666666667	13.774166666666666	77.70833333333333	0.25	0.0	564.6	1.054	-8.2615	-5.131011008724924	5.89905709749556	0
2013-06-12	17.197166666666664	3.389666666666667	15.65125	80.29166666666667	0.3791666666666666	0.0	576.68	1.026	-7.1628	-6.561167024373534	2.508070174194223	0
2013-06-13	17.158166666666666	3.876625	14.633333333333333	95.20833333333331	0.9291666666666668	8.8	627.58	1.002	-7.1597	-6.727979605432624	5.843038436431891	0
2013-06-14	17.194666666666667	4.511708333333333	14.7125	88.04166666666667	0.7333333333333334	1.8	600.71	0.98	-7.4955	-6.850649443522777	3.1154670459742	0
2013-06-15	16.995494842529297	4.871041666666667	15.35625	69.45833333333333	0.3875	4.9	569.73	0.956	-7.6121	-7.442920413732534	2.680925340058624	0
2013-06-16	17.150333333333332	4.355208333333334	13.942083333333334	79.08333333333333	0.8416666666666667	0.0	674.19	0.931	-8.1226	-8.038610849640365	2.796665146657677	0
2013-06-17	17.199	3.6425	15.086666666666666	81.54166666666667	0.5416666666666666	4.6	583.7	0.904	-8.4986	-8.18435583951744	3.5588393283056408	0
2013-06-18	17.3685	3.037041666666666	14.257916666666668	84.75	0.2791666666666667	4.2	576.57	0.875	-8.5971	-8.593613900001476	8.491222378246658	0
2013-06-19	17.341333333333335	4.806916666666667	15.619166666666668	68.75	0.275	3.1	568.25	0.846	-8.6301	-7.60867747898513	9.49303570197443	0
2013-06-20	17.517833333333332	3.78075	17.1475	84.45833333333333	0.4666666666666666	0.0	661.04	0.815	-8.9142	-8.621313612995673	3.05763992643668	0
2013-06-21	17.112462997436523	3.919708333333333	16.841666666666665	85.0	0.7875	0.0	798.0	0.783	-9.0766	-8.740849170119532	5.501885001963716	0
2013-06-22	17.5415	4.420416666666667	18.27833333333333	83.75	0.4458333333333333	0.0	502.6	0.75	-9.0893	-5.15279862903688	2.028602422620365	0
2013-06-23	18.060166666666667	3.71475	18.87625	76.5	0.3333333333333333	0.0	716.0	0.716	-9.0997	-6.33219923916168	2.333839052601737	0
2013-06-24	18.53183333333333	1.799125	18.688333333333333	81.29166666666667	0.5333333333333333	0.0	708.0	0.681	-9.1057	-6.141069081576907	3.4066875757881125	0
2013-06-25	18.9755	1.6963333333333337	18.66333333333333	76.58333333333333	0.2166666666666666	7.400000000000001	829.0	0.645	-9.1	-5.135551443682155	18.11179530661532	0
2013-06-26	19.495683670043945	3.847125	17.425416666666667	91.33333333333331	0.6625	8.1	677.5	0.612	-9.0811	-2.0889890210371	3.2197530297511854	0
2013-06-27	19.042	2.0828333333333333	17.66625	88.75	0.7291666666666666	0.0	582.1	0.583	-9.051	-4.445386072828139	1.9525415001350523	0
2013-06-28	19.124	3.341416666666667	17.894583333333333	76.54166666666667	0.4624999999999999	0.0	740.0	0.562	-9.0131	-3.719432958695472	7.0171514613891945	0
2013-06-29	19.67906379699707	2.660083333333333	16.8325	73.70833333333333	0.3041666666666666	0.0	768.0	0.548	-8.9693	-4.749201764891369	4.571541041606311	0
2013-06-30	19.8444766998291	2.131625	16.084166666666665	83.875	0.325	0.0	603.6	0.531	-8.9203	-4.708601085332198	7.675175463285387	0
2013-07-01	19.86394691467285	2.1457083333333333	16.089583333333334	77.16666666666667	0.6749999999999999	0.0	718.0	0.504	-5.6191	-5.207747576124324	14.17304255353344	0
2013-07-02	19.982328414916992	3.893333333333333	17.136666666666667	71.58333333333333	0.725	0.0	540.2	0.476	-5.6514	-5.243588617500852	12.709432956481498	0
2013-07-03	19.80878257751465	3.1885833333333333	16.885	70.5	0.3374999999999999	0.0	649.2	0.45	-6.202	-5.957240079277332	3.535406614464641	0
2013-07-04	19.678186416625977	2.334958333333333	16.510833333333334	82.0	0.725	0.0	425.6	0.424	-6.5991	-6.177759986277001	8.801218606605053	0
2013-07-05	19.59337615966797	3.5407083333333333	17.854166666666668	86.125	0.6958333333333333	0.0	471.5	0.402	-6.6114	-6.208238009198531	15.863302403925438	0
2013-07-06	19.585833333333333	4.239916666666667	17.133333333333333	68.33333333333333	0.5	0.0	821.0	0.38	-6.9999	-6.698433947278511	4.653795575815287	0
2013-07-07	19.96783333333333	3.029041666666666	20.059166666666663	65.33333333333333	0.1375	0.0	754.0	0.359	-8.3294	-7.622778083652023	4.7989484380415535	0
2013-07-08	19.970666666666663	5.539666666666666	16.812916666666666	66.0	0.4875	0.0	556.1	0.3399999999999999	-8.4324	-6.68058222719987	9.302564279394849	0
2013-07-09	19.197111129760746	3.724958333333333	18.328333333333333	66.83333333333333	0.1583333333333333	1.8	566.99	0.322	-8.4896	-7.93330830480772	2.796242871153692	0
2013-07-10	19.682	4.614333333333334	14.91125	88.70833333333333	0.8291666666666666	1.6000000000000003	512.05	0.306	-8.548	-8.217473988884771	6.319117749913416	0
2013-07-11	18.855030059814453	4.044666666666667	15.018333333333333	78.45833333333333	0.1416666666666666	0.0	557.37	0.292	-8.8732	-8.61132616896442	4.278924898320277	0
2013-07-12	18.59258460998535	1.8425833333333328	16.169999999999998	75.25	0.0375	0.0	777.0	0.278	-9.08	-9.07336471579849	6.36134808423714	1
2013-07-13	18.91258430480957	1.2804583333333337	17.91625	66.58333333333333	0.0375	0.0	771.0	0.264	-9.1266	-8.651133351215352	43.06991640063066	1
2013-07-14	19.505046844482425	2.5925	14.55	88.20833333333333	0.7666666666666666	0.1	280.7	0.251	-9.1538	-3.662372194226071	17.036689308474102	1
2013-07-15	19.031166666666667	3.876458333333333	17.2625	70.08333333333333	0.6166666666666667	0.0	681.1	0.239	-9.1843	-5.680826769107766	9.337396875804451	1
2013-07-16	19.09205818176269	0.2781666666666667	16.4025	68.58333333333333	0.3541666666666667	0.0	661.1	0.227	-9.1988	-7.511681608610042	4.875379504164832	1
2013-07-18	19.381	1.2230416666666668	17.7025	74.04166666666667	0.5083333333333333	0.1	710.0	0.207	-9.0245	-1.853872277644705	161.68663650839704	1
2013-07-19	19.226333333333333	5.9042916666666665	15.403333333333334	70.95833333333333	0.3999999999999999	0.0	446.0	0.197	-9.0598	-2.267749889817326	8.127369113647019	1
2013-07-20	19.666501998901367	4.568875	15.499583333333334	73.79166666666667	0.6666666666666666	0.1	599.8	0.188	-9.2726	-8.601034985202277	2.5996541756716613	1
2013-07-21	18.5425	6.24325	16.413333333333334	64.375	0.4583333333333333	0.0	734.0	0.179	-9.5639	-9.48759327063257	5.594876878169016	1
2013-07-22	18.25166666666667	7.00175	14.544583333333334	66.54166666666667	0.2625	0.0	801.0	0.172	-10.4631	-10.5271448587655	2.930337488873953	1
2013-07-23	17.714666666666666	8.505958333333334	14.5075	83.5	0.9041666666666668	0.0	166.2	0.164	-11.1896	-11.41884321524602	2.59310231601196	1
2013-07-24	17.377870559692383	3.936	17.08791666666667	80.70833333333333	0.1791666666666666	0.0	748.0	0.157	-13.3618	-13.23173827896423	2.1720700957767463	0
2013-07-25	17.888	0.547875	17.135833333333334	84.41666666666667	0.9041666666666668	0.0	707.0	0.15	-13.5195	-13.38474609910068	10.345779691072456	0
2013-07-26	18.1625	0.0010833333333333	18.73625	80.41666666666667	0.6416666666666667	0.0	831.0	0.144	-13.5237	-6.210968028258505	248.8882168109412	0
2013-08-01	19.08933333333333	4.118291666666667	15.622916666666669	92.25	0.4125	1.5	495.9	0.119	-1.6724	-1.639505353147286	84.8997998467734	0
2013-08-02	19.282833333333333	3.2027916666666667	18.66208333333333	76.70833333333333	0.125	0.0	746.0	0.118	-13.7857	-4.116923323653499	1.2618647502899645	0
2013-08-03	19.558	2.618791666666666	20.29	69.83333333333333	0.1291666666666666	0.8000000000000002	745.0	0.115	-5.1453	-4.903536978141164	4.833693435794984	0
2013-08-04	20.166078567504883	3.3805416666666663	20.82333333333333	71.625	0.4624999999999999	0.0	701.0	0.112	-5.3612	-3.019838803800485	2.572146358838124	0
